"SubjectID","Set","ActivityName","SignalSource","Function","Axis","MeasurementValue"
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.94946495
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.94574992
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.94315996
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.93648216
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.93645007
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.93475901
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.93120746
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.93072468
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.92852187
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.92786364
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.92786036
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9272164
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.92462062
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.92202858
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.9167718
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.91483817
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.91353891
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.90815766
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.90696439
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.90381493
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.88002679
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.87335697
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.86978584
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.86623506
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.86601767
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.85226369
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.84857162
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.83419181
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.83256038
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.82873226
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.81572182
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.81324741
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.79573942
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.79001313
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.77079476
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.76841215
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.76322127
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.7603505
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.73628717
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.72460832
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.71858938
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.70377742
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.66567192
28,"TRAIN","STANDING","tBodyAcc","std","Z",-0.66304466
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.16444582
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.16830274
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.16956215
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.18308063
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.18722202
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.18837158
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.19408808
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.19963301
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.20885378
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.21380137
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.21747187
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.22204864
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.22441054
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.22870677
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.22991815
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.23249008
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.24091421
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.24129243
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.2436705
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.25032661
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.25181316
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.25851994
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.25994561
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.26506662
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.26850012
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.27130001
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.27868677
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.28656312
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.29470371
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.29857948
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.29956555
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.30795483
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.30997431
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.31003248
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.31186623
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.31950035
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.32088985
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.33158983
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.33617591
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.33960166
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.34074009
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.34307286
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.34378008
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.34657388
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.34999841
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.35481241
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.35541023
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.36306731
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.36886006
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.37054145
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.37273706
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.3729132
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.3793747
28,"TRAIN","WALKING","tBodyAcc","mean","X",0.39500183
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.045348432
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.043633369
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.042749932
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.041334652
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.039762655
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.038901218
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.036111201
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.035631007
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.034686959
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.033925884
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.03239611
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.031071926
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.029327182
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.027223321
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.025829233
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.024638324
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.024361829
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.023989147
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.02323851
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.021839039
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.020543318
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.020335631
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.019832856
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.018777769
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.018664188
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.018619489
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.018099754
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.017847733
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.017019409
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.016162713
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.015806543
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.015514384
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.01269483
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.012473793
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.011711677
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.010333856
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.010260682
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.010221877
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0088640703
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0077089551
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0061651013
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0033435583
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.003146165
28,"TRAIN","WALKING","tBodyAcc","mean","Y",-0.0020924836
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0031942608
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0046664903
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0080525275
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.0096620789
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.011114605
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.011494817
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.015859976
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.016082658
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.022230031
28,"TRAIN","WALKING","tBodyAcc","mean","Y",0.023380817
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.15892004
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.15329391
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14760661
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14730718
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14728716
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14357617
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.14235378
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13872856
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13340599
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13332927
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.13123686
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12996339
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12985162
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12717328
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12427385
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12379812
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12348886
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.1233123
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12312574
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12247535
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.12014247
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11701046
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11544533
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11504803
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11497403
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.11368515
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10647445
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10446543
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.1035798
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10298695
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10245876
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10188993
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10153117
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.10039906
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.09698635
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.093620218
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.09359701
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.092765407
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.092086015
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.083085617
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.081824641
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.081200731
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.080267865
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.079617573
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.072138018
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.068103677
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.067038849
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.061442516
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.056490034
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.05469571
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.0515213
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.042245911
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.024275783
28,"TRAIN","WALKING","tBodyAcc","mean","Z",-0.0029918064
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.48786054
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.47716223
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.47569566
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.46663931
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.42887946
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.42683929
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.41460303
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.41343932
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.40572209
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.4038941
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.38378276
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.36583332
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.36521162
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.35478566
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.33778122
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.33188023
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.32958044
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.31843765
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.30754622
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.30376823
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.30022583
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.29788569
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.29689483
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.29442359
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.29343794
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.28619493
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.28559474
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.28500874
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.2707122
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.2688421
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.26610844
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.25809851
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.25638977
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.25597639
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.25511941
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.25372086
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.24842517
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.2448454
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.23990768
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.23674381
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.22087271
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.2163881
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.21273226
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.21003367
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.20126093
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.20115182
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.19632461
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.19516951
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.18843447
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.1768334
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.17563776
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.15862923
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.1476536
28,"TRAIN","WALKING","tBodyAcc","std","X",-0.12716972
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.26363372
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.26260465
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.25035424
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.23650058
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.2362861
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.22212038
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.22039367
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.22038151
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.1976736
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.19750971
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.18488742
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.1812806
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.17504448
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.17413089
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.17192059
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.16566815
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.16163935
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.15947418
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.15903873
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.1583457
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.15732479
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.14553489
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.13409237
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.13057846
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.12986153
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.12983361
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.11990568
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.11347655
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.11303127
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.107746
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.10608072
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.10318589
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.10277824
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.10101878
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.099107765
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.093283591
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.087611338
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.075277875
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.074185966
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.07185784
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.068773221
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.067419622
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.058428913
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.043858179
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.028517235
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.025912805
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.022341952
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.015690762
28,"TRAIN","WALKING","tBodyAcc","std","Y",-0.014465743
28,"TRAIN","WALKING","tBodyAcc","std","Y",0.011155541
28,"TRAIN","WALKING","tBodyAcc","std","Y",0.016549593
28,"TRAIN","WALKING","tBodyAcc","std","Y",0.025126315
28,"TRAIN","WALKING","tBodyAcc","std","Y",0.034994022
28,"TRAIN","WALKING","tBodyAcc","std","Y",0.086390299
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.42743133
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.42028887
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.39783546
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.39525778
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.39167879
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38638087
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38522225
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38410091
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.38190015
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.37882703
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.37423351
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.36994773
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.36976701
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.36822605
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.3617359
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.35682951
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.35572364
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.35036259
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.35003358
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.34754133
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.33815557
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.32727597
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.32644392
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.32536774
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.31934832
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.3172872
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.31640391
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.31085825
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.30532045
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.27915827
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.27904488
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.27241327
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.27212657
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.26990333
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.26924833
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.2684973
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.25830377
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.25811402
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.25277959
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.24306944
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.24103236
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.22665524
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.22599889
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.21991276
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.21633303
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.21508662
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.21053599
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.20996569
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.20489872
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.19777866
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.19584595
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.19039826
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.16931503
28,"TRAIN","WALKING","tBodyAcc","std","Z",-0.16393179
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.1125393
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.11805601
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.13120472
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.14057459
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.14445463
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.15681168
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.19020338
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.19824634
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.19948102
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.21246936
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.21324095
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.21729456
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.22647463
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.23507093
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.23713725
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.23833689
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.2393236
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.2393965
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.26000493
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.27250974
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.27553897
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.28939983
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.29978372
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.30528891
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.30884175
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.31662387
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.32475879
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.34221061
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.34373837
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.34692211
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.36239801
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.36282073
28,"TRAIN","WALKING_DOWNSTAIRS","tBodyAcc","mean","X",0.36642814
